filed_utc,kind,title,link,summary
2026-04-27T21:44:00Z,cybersecurity_cisa,Italy extradites alleged Chinese state-backed hacker to US over theft of COVID-19 research,https://www.nextgov.com/cybersecurity/2026/04/italy-extradites-alleged-chinese-state-backed-hacker-us-over-theft-covid-19-research/413144/,"U.S. officials requested the arrest, which was conducted in Milan in July 2025."
2026-04-27T20:28:00Z,budget_appropriations,"Agencies doled out $186B in improper payments last year, GAO says",https://www.nextgov.com/digital-government/2026/04/agencies-doled-out-186b-improper-payments-last-year-gao-says/413141/,"That fiscal year 2025 improper payment number is up by $24 billion from the previous fiscal year, even as the Trump administration says that it’s tamping down on fraud."
2026-04-27T19:18:00Z,ai_ml_federal,Lieu and Obernolte introduce consolidated AI bill package,https://www.nextgov.com/artificial-intelligence/2026/04/lieu-and-obernolte-introduce-consolidated-ai-bill-package/413134/,The American Leadership in Artificial Intelligence Act takes provisions from previous bills and the 2024 Bipartisan AI Task Force report to move forward AI policies with support from both sides of the aisle.
2026-04-27T18:36:00Z,ai_ml_federal,Experts call for halt of AI chip exports to China after White House distillation warning,https://www.nextgov.com/artificial-intelligence/2026/04/experts-call-halt-ai-chip-exports-china-after-white-house-distillation-warning/413132/,An AI policy group argues the move is necessary after the White House warned that Beijing is attempting to use U.S. AI systems to build similar capabilities.
2026-04-27T16:00:00Z,ai_ml_federal,Pentagon adds Google’s latest model to GenAI.mil as usage soars,https://www.nextgov.com/defense/2026/04/pentagon-adds-googles-latest-model-genaimil-usage-soars/413127/,"Users have built more than 100,000 AI agents using the generative-AI platform, officials said."
2026-04-24T21:11:00Z,foreign_threats,Tech bills of the week: Creating data privacy standards; Securing critical infrastructure from drones; and more,https://www.nextgov.com/policy/2026/04/tech-bills-week-creating-data-privacy-standards-securing-critical-infrastructure-drones-and-more/413117/,"Congressional lawmakers introduced a raft of proposals this week, including bills to balance the power needs of data centers with consumer energy costs and to establish guidelines on the types of advanced semiconductors that can be sold to China."
2026-04-24T19:07:00Z,congress_oversight,House lawmakers introduce quantum initiative reauthorization,https://www.nextgov.com/emerging-tech/2026/04/house-lawmakers-introduce-quantum-initiative-reauthorization/413114/,"The House version of the NQIA Reauthorization runs in parallel with the Senate version, with industry reacting well to its application-focused language."
2026-04-24T18:21:00Z,fedtech_longform,NIST is giving fingerprint examiners better tools for a messy job,https://www.nextgov.com/digital-government/2026/04/nist-giving-fingerprint-examiners-better-tools-messy-job/413108/,"A newly annotated fingerprint dataset combined with open-source software could help forensic examiners work more consistently, train more effectively and sort through evidence faster."
2026-04-24T17:52:00Z,ai_ml_federal,Commerce goes direct to hyperscalers with $4.1B cloud pact,https://www.nextgov.com/acquisition/2026/04/commerce-goes-direct-hyperscalers-41b-cloud-bpa/413105/,"The department cites artificial intelligence, weather modeling and scale as reasons to narrow the competition."
2026-04-23T21:40:00Z,ai_ml_federal,"White House accuses China of ‘deliberate, industrial-scale campaigns’ to steal US AI models",https://www.nextgov.com/artificial-intelligence/2026/04/white-house-accuses-china-deliberate-industrial-scale-campaigns-steal-us-ai-models/413083/,The White House Office of Science and Technology Policy told federal agencies that the Trump administration will be enhancing its engagement with the private sector to counter foreign-led distillation campaigns designed to undermine U.S. AI advances.
2026-04-23T20:16:00Z,ai_ml_federal,"IRS lacks transparent plans to leverage tech in the face of staffing cuts, GAO and employees say",https://www.nextgov.com/digital-government/2026/04/irs-lacks-transparent-plans-leverage-tech-face-staffing-cuts-gao-and-employees-say/413075/,"Agency leaders are “shoving AI at us,” one IRS employee said, despite the fact that “they don’t have the right tools for us yet.”"
2026-04-23T17:35:00Z,dod_defense_nextgov,"Autonomous weapons will be ‘key and essential part’ of warfare, Joint Chiefs chair says",https://www.nextgov.com/defense/2026/04/autonomous-weapons-will-be-key-and-essential-part-warfare-joint-chiefs-chair-says/413064/,Chairman Dan Caine also said the U.S. needs to become a “better” buyer of advanced tools and tech for defense activities.
2026-04-23T15:47:00Z,fedtech_longform,GSA announces latest cohort of Presidential Innovation Fellows,https://www.nextgov.com/people/2026/04/gsa-announces-latest-cohort-presidential-innovation-fellows/413061/,The 17 experts chosen to participate in the program will be detailed to selected federal agencies to help them develop and scale technology-focused projects.
2026-04-22T21:56:00Z,fedtech_longform,Andrew Vanjani becomes CIO for USCIS,https://www.nextgov.com/people/2026/04/andrew-vanjani-becomes-cio-uscis/413052/,Vanjani has held several positions across federal and state agencies and will take over a position left vacant for nearly a year after former USCIS CIO Bill McElhaney departed in May.
2026-04-22T21:42:00Z,federal_cio_ciso,Trump nominates third VA CIO since the start of his administration,https://www.nextgov.com/people/2026/04/trump-nominates-third-va-cio-start-his-administration/413050/,"Gary Shatswell, a senior advisor to VA Secretary Doug Collins, was nominated by President Donald Trump to serve in the role of CIO and assistant secretary for information and technology."
2026-04-22T21:01:00Z,cybersecurity_cisa,Plankey withdraws nomination to lead CISA,https://www.nextgov.com/people/2026/04/plankey-withdraws-nomination-lead-cisa/413045/,It’s not clear who Trump will tap to lead the cyberdefense agency following Plankey's withdrawal.
2026-04-22T19:19:00Z,federal_tech_policy,"‘Faster and more disruptive’ tech underscores need to revamp the Fed's operations, its governor says",https://www.nextgov.com/modernization/2026/04/faster-and-more-disruptive-tech-underscores-need-revamp-feds-operations-its-governor-says/413041/,"“The pace of technological change today means that the Fed does not have the time to sit back and ruminate about changes for months and years on end,” Federal Reserve Governor Christopher Waller said."
2026-04-22T17:11:00Z,ai_ml_federal,Microsoft to test third-party AI models for incorporation in its security offerings,https://www.nextgov.com/artificial-intelligence/2026/04/microsoft-test-third-party-ai-models-incorporation-its-security-offerings/413036/,"The announcement follows Anthropic’s debut of its leading-edge Mythos model, which the company says has already found thousands of high-severity vulnerabilities."
2026-04-22T16:54:00Z,cybersecurity_cisa,"Cyber Command carried out over 8,000 missions in 2025, director says",https://www.nextgov.com/cybersecurity/2026/04/cyber-command-carried-out-over-8000-missions-2025-director-says/413035/,"The command expects to exceed that number in 2026, Gen. Josh Rudd told lawmakers Tuesday. A new Pentagon cyber strategy is also on the way, according to senior cyber official Katie Sutton."
2026-04-22T14:08:00Z,foreign_threats,"US needs to flesh out strategy to counter China’s robotics advances, lawmakers say",https://www.nextgov.com/emerging-tech/2026/04/us-needs-flesh-out-strategy-counter-chinas-robotics-advances-lawmakers-say/413029/,"“We can and still must lead in the field of robotics, but to achieve that goal, we need a concerted national effort to support innovation across the full robotics system,” Rep. Zoe Lofgren, D-Calif., said."
2026-04-21T21:20:00Z,federal_tech_policy,"Transportation celebrates air traffic control modernization, asks lawmakers for more funding",https://www.nextgov.com/modernization/2026/04/transportation-celebrates-air-traffic-control-modernization-asks-lawmakers-more-funding/413019/,"The government has been trying to modernize the U.S. national airspace system for decades, with little success. Trump’s Transportation Department secretary says this time is different."
2026-04-21T20:00:00Z,congress_oversight,"OMB seeks details from agencies on their commercial buying, or lack thereof",https://www.nextgov.com/acquisition/2026/04/omb-seeks-details-agencies-their-commercial-buying-or-lack-thereof/413008/,A new White House budget office memo also outlines what agencies have to do if they want to go down the non-commercial contracting route and who has the approval power over it.
2026-04-21T19:47:00Z,health_federal_va,House FY27 VA funding bill allocates $3.4B for EHR rollout,https://www.nextgov.com/modernization/2026/04/house-fy27-va-funding-bill-allocates-34b-ehr-rollout/413016/,"The measure, which was voted out of the House Appropriations Committee, withholds 25% of the funds for the EHR modernization project until July 1, 2027, contingent upon VA providing lawmakers with additional information and meeting performance requirements."
2026-04-21T18:50:00Z,fedtech_longform,GSA and OPM will soon share the same headquarters,https://www.nextgov.com/policy/2026/04/gsa-and-opm-will-soon-share-same-headquarters/413012/,The General Services Administration will temporarily move into the Office of Personnel Management’s building before both agencies ultimately transfer to a renovated GSA headquarters.
