filed_utc,kind,title,link,summary
2026-03-26T00:00:00Z,doj_general,"Notice of Lodging of Proposed Consent Decree Under the Comprehensive Environmental Response, Compensation, and Liability Act",https://www.federalregister.gov/documents/2026/03/26/2026-05897/notice-of-lodging-of-proposed-consent-decree-under-the-comprehensive-environmental-response,
2026-03-24T00:00:00Z,doj_general,"Notice of Lodging of Proposed Consent Decree Under the Comprehensive Environmental Response, Compensation, and Liability Act",https://www.federalregister.gov/documents/2026/03/24/2026-05674/notice-of-lodging-of-proposed-consent-decree-under-the-comprehensive-environmental-response,
2026-03-23T00:00:00Z,drug_scheduling,Schedules of Controlled Substances: Placement of 3-Methoxyphencyclidine (1-(1-(3-Methoxyphenyl)cyclohexyl)piperidine) in Schedule I,https://www.federalregister.gov/documents/2026/03/23/2026-05618/schedules-of-controlled-substances-placement-of-3-methoxyphencyclidine,"With the issuance of this final rule, the Drug Enforcement Administration places substance 3-methoxyphencyclidine (1-(1-(3- methoxyphenyl)cyclohexyl)piperidine; 3-MeO-PCP), including its salts, isomers, and salts of isomers, in schedule I of the Controlled Substances Act. This action is being taken, in part, to enable the United States to meet its obligations under the 1971 Convention on..."
2026-03-23T00:00:00Z,doj_general,"Notice of Lodging of Proposed Modification to Consent Decree Under the Comprehensive Environmental Response, Compensation, and Liability Act",https://www.federalregister.gov/documents/2026/03/23/2026-05593/notice-of-lodging-of-proposed-modification-to-consent-decree-under-the-comprehensive-environmental,
2026-03-20T00:00:00Z,dea_enforcement,Exempt Chemical Preparations Under the Controlled Substances Act,https://www.federalregister.gov/documents/2026/03/20/2026-05486/exempt-chemical-preparations-under-the-controlled-substances-act,"The applications for exempt chemical preparations received by the Drug Enforcement Administration between September 1, 2024, and December 31, 2025, as listed below, were accepted for filing and have been approved or denied as indicated. This publication addresses preparations through December 31, 2025, that were not included in previous Federal Register notices, and it does not affect..."
2026-03-20T00:00:00Z,drug_scheduling,Ordering Schedule I and II Controlled Substances Using DEA Form 222; Technical Amendments,https://www.federalregister.gov/documents/2026/03/20/2026-05482/ordering-schedule-i-and-ii-controlled-substances-using-dea-form-222-technical-amendments,"On September 30, 2019, the Drug Enforcement Administration (DEA) published the final rule, New Single-Sheet Format for U.S. Official Order Form for Schedule I and II Controlled Substances (DEA Form 222). The final rule implemented a new single sheet format for DEA Form 222 and provided for a two-year transition period to switch from the triplicate form. This technical amendment corrects certain..."
2026-03-19T00:00:00Z,doj_general,"Agency Information Collection Activities; Extension of Previously Approved eCollection eComments Requested; Certification of Compliance With the Statutory Eligibility Requirements of the Violence Against Women Act as Amended, STOP Formula Grant Program",https://www.federalregister.gov/documents/2026/03/19/2026-05397/agency-information-collection-activities-extension-of-previously-approved-ecollection-ecomments,"The Department of Justice (DOJ), Office on Violence Against Women, will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995."
2026-03-19T00:00:00Z,doj_general,Agency Information Collection Activities; Extension of Previously Approved eCollection eComments Requested; Title-Semi-Annual Progress Report for Justice for Families Program,https://www.federalregister.gov/documents/2026/03/19/2026-05396/agency-information-collection-activities-extension-of-previously-approved-ecollection-ecomments,"The Department of Justice (DOJ), Office on Violence Against Women, will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995."
2026-03-19T00:00:00Z,doj_general,Importer of Controlled Substances Application: Pisgah Laboratories Inc,https://www.federalregister.gov/documents/2026/03/19/2026-05360/importer-of-controlled-substances-application-pisgah-laboratories-inc,Pisgah Laboratories Inc has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to SUPPLEMENTARY INFORMATION listed below for further drug information.
2026-03-19T00:00:00Z,doj_general,Importer of Controlled Substances Application: United States Pharmacopeial Convention,https://www.federalregister.gov/documents/2026/03/19/2026-05359/importer-of-controlled-substances-application-united-states-pharmacopeial-convention,United States Pharmacopeial Convention has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.
2026-03-19T00:00:00Z,doj_general,"Bulk Manufacturer of Controlled Substances Application: Siegfried Grafton, Inc.",https://www.federalregister.gov/documents/2026/03/19/2026-05358/bulk-manufacturer-of-controlled-substances-application-siegfried-grafton-inc,"Siegfried Grafton, Inc. has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-19T00:00:00Z,doj_general,"Bulk Manufacturer of Controlled Substances Application: Sterling Wisconsin, LLC",https://www.federalregister.gov/documents/2026/03/19/2026-05357/bulk-manufacturer-of-controlled-substances-application-sterling-wisconsin-llc,"Sterling Wisconsin, LLC has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-19T00:00:00Z,doj_general,"Importer of Controlled Substances Application: Siegfried Grafton, Inc.",https://www.federalregister.gov/documents/2026/03/19/2026-05356/importer-of-controlled-substances-application-siegfried-grafton-inc,"Siegfried Grafton, Inc. has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-19T00:00:00Z,doj_general,"Importer of Controlled Substances Application: Patheon API Services, Inc.",https://www.federalregister.gov/documents/2026/03/19/2026-05355/importer-of-controlled-substances-application-patheon-api-services-inc,"Patheon API Services, Inc. has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-19T00:00:00Z,doj_general,Importer of Controlled Substances Application: SpecGx LLC,https://www.federalregister.gov/documents/2026/03/19/2026-05353/importer-of-controlled-substances-application-specgx-llc,SpecGx LLC has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information.
2026-03-16T00:00:00Z,leadership_doj,Certification Process for State Capital Counsel Systems,https://www.federalregister.gov/documents/2026/03/16/2026-05134/certification-process-for-state-capital-counsel-systems,"Chapter 154 of title 28, United States Code, provides special procedures for federal habeas corpus review of cases brought by prisoners in state custody who are under a sentence of death. The special procedures are available to States that the Attorney General has certified as having established mechanisms for the appointment, compensation, and payment of reasonable litigation expenses of..."
2026-03-16T00:00:00Z,drug_scheduling,Schedules of Controlled Substances: Temporary Placement of Bromazolam in Schedule I,https://www.federalregister.gov/documents/2026/03/16/2026-05064/schedules-of-controlled-substances-temporary-placement-of-bromazolam-in-schedule-i,"The Drug Enforcement Administration issues this temporary order to schedule 8-bromo-1-methyl-6-phenyl-4H- benzo[f][1,2,4]triazolo[4,3-a][l, 4]diazepine (commonly known as bromazolam), including its salts, isomers, and salts of isomers whenever the existence of such salts, isomers, and salts of isomers are possible, in schedule I of the Controlled Substances Act. DEA bases this action on a finding..."
2026-03-13T00:00:00Z,doj_general,Bulk Manufacturer of Controlled Substances Application: Patheon API Services Inc,https://www.federalregister.gov/documents/2026/03/13/2026-04973/bulk-manufacturer-of-controlled-substances-application-patheon-api-services-inc,Patheon API Services Inc. has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to SUPPLEMENTARY INFORMATION listed below for further drug information.
2026-03-13T00:00:00Z,doj_general,"Importer of Controlled Substances Application: Lonza Tampa, LLC",https://www.federalregister.gov/documents/2026/03/13/2026-04972/importer-of-controlled-substances-application-lonza-tampa-llc,"Lonza Tampa, LLC has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-13T00:00:00Z,doj_general,Bulk Manufacturer of Controlled Substances Application: Pisgah Laboratories Inc,https://www.federalregister.gov/documents/2026/03/13/2026-04971/bulk-manufacturer-of-controlled-substances-application-pisgah-laboratories-inc,Pisgah Laboratories Inc has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to SUPPLEMENTARY INFORMATION listed below for further drug information.
2026-03-13T00:00:00Z,doj_general,"Importer of Controlled Substances Application: Purisys, LLC",https://www.federalregister.gov/documents/2026/03/13/2026-04970/importer-of-controlled-substances-application-purisys-llc,"Purisys, LLC has applied to be registered as an importer of basic class(es) of controlled substance(s). Refer to Supplementary Information listed below for further drug information."
2026-03-13T00:00:00Z,doj_general,Bulk Manufacturer of Controlled Substances Application: Stepan Company,https://www.federalregister.gov/documents/2026/03/13/2026-04969/bulk-manufacturer-of-controlled-substances-application-stepan-company,Stepan Company has applied to be registered as a bulk manufacturer of basic class(es) of controlled substance(s). Refer to SUPPLEMENTARY INFORMATION listed below for further drug information.
2026-03-13T00:00:00Z,doj_general,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revision of a Currently Approved Collection Title-Annual Surveys of Probation and Parole,https://www.federalregister.gov/documents/2026/03/13/2026-04910/agency-information-collection-activities-proposed-ecollection-ecomments-requested-revision-of-a,"The Bureau of Justice Statistics (BJS), Department of Justice (DOJ) will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995."
2026-03-13T00:00:00Z,doj_general,Notice of Lodging of Proposed Consent Decree Under the Comprehensive Environmental Response Compensation and Liability Act,https://www.federalregister.gov/documents/2026/03/13/2026-04906/notice-of-lodging-of-proposed-consent-decree-under-the-comprehensive-environmental-response,
